"state"	"variable"	"value"
"NEW HAMPSHIRE"	"1994"	NA
"NEW JERSEY"	"1994"	1.12934038200236
"NEW MEXICO"	"1994"	NA
"NEW YORK"	"1994"	NA
"NORTH CAROLINA"	"1994"	0.183033859433657
"NORTH DAKOTA"	"1994"	NA
"OHIO"	"1994"	NA
"OKLAHOMA"	"1994"	NA
"OREGON"	"1994"	NA
"PENNSYLVANIA"	"1994"	0.0164391893835715
"RHODE ISLAND"	"1994"	0.393716288042836
"SOUTH CAROLINA"	"1994"	NA
"SOUTH DAKOTA"	"1994"	NA
"TENNESSEE"	"1994"	0.344073656229893
"TEXAS"	"1994"	0.0808012815298721
"UTAH"	"1994"	2.19337844551699
"VERMONT"	"1994"	NA
"VIRGINIA"	"1994"	0.171280976164539
"WASHINGTON"	"1994"	NA
"WEST VIRGINIA"	"1994"	NA
"WISCONSIN"	"1994"	NA
"WYOMING"	"1994"	NA
"ALABAMA"	"1995"	NA
"ARIZONA"	"1995"	0.473298285595285
"ARKANSAS"	"1995"	0.0451212735750194
"CALIFORNIA"	"1995"	0.0220844001413149
"COLORADO"	"1995"	0.209059980092263
"CONNECTICUT"	"1995"	NA
"DELAWARE"	"1995"	NA
"DISTRICT OF COLUMBIA"	"1995"	NA
"FLORIDA"	"1995"	0.0619072594859978
"GEORGIA"	"1995"	0.0545820766378751
"IDAHO"	"1995"	0.0333099136881844
"ILLINOIS"	"1995"	NA
"INDIANA"	"1995"	NA
"IOWA"	"1995"	NA
"KANSAS"	"1995"	0.0384466477791102
"KENTUCKY"	"1995"	NA
"LOUISIANA"	"1995"	0.388236081336829
"MAINE"	"1995"	NA
"MARYLAND"	"1995"	NA
"MASSACHUSETTS"	"1995"	0.0804194679448001
"MICHIGAN"	"1995"	NA
"MINNESOTA"	"1995"	NA
"MISSISSIPPI"	"1995"	NA
"MISSOURI"	"1995"	NA
"MONTANA"	"1995"	NA
"NEBRASKA"	"1995"	NA
"NEVADA"	"1995"	0.0136153081811391
"NEW HAMPSHIRE"	"1995"	NA
"NEW JERSEY"	"1995"	NA
"NEW MEXICO"	"1995"	0.102569063529335
"NEW YORK"	"1995"	NA
"NORTH CAROLINA"	"1995"	NA
"NORTH DAKOTA"	"1995"	NA
"OHIO"	"1995"	0.00892637888675737
"OKLAHOMA"	"1995"	NA
"OREGON"	"1995"	0.0314033957747987
"PENNSYLVANIA"	"1995"	0.0081977944162035
"RHODE ISLAND"	"1995"	0.491641117716583
"SOUTH CAROLINA"	"1995"	NA
"SOUTH DAKOTA"	"1995"	NA
"TENNESSEE"	"1995"	NA
"TEXAS"	"1995"	0.0316476544261803
"UTAH"	"1995"	NA
"VERMONT"	"1995"	NA
"VIRGINIA"	"1995"	NA
"WASHINGTON"	"1995"	0.346650363152745
"WEST VIRGINIA"	"1995"	NA
"WISCONSIN"	"1995"	NA
"WYOMING"	"1995"	NA
"ALABAMA"	"1996"	NA
"ARIZONA"	"1996"	0.31102880943226
"ARKANSAS"	"1996"	NA
"CALIFORNIA"	"1996"	0.0312316182406892
"COLORADO"	"1996"	0.127551931493388
"CONNECTICUT"	"1996"	0.0299698653004404
"DELAWARE"	"1996"	0.174710025035947
"DISTRICT OF COLUMBIA"	"1996"	NA
"FLORIDA"	"1996"	NA
"GEORGIA"	"1996"	NA
"IDAHO"	"1996"	0.0165261981142451
"ILLINOIS"	"1996"	0.0169318963571533
"INDIANA"	"1996"	NA
"IOWA"	"1996"	NA
"KANSAS"	"1996"	0.0382474410549562
"KENTUCKY"	"1996"	NA
"LOUISIANA"	"1996"	NA
"MAINE"	"1996"	NA
"MARYLAND"	"1996"	0.0391237378193133
"MASSACHUSETTS"	"1996"	0.320240821097465
"MICHIGAN"	"1996"	NA
"MINNESOTA"	"1996"	0.3607176753995
"MISSISSIPPI"	"1996"	NA
"MISSOURI"	"1996"	0.0363889763235126
"MONTANA"	"1996"	NA
"NEBRASKA"	"1996"	NA
"NEVADA"	"1996"	0.0266642846572373
"NEW HAMPSHIRE"	"1996"	NA
"NEW JERSEY"	"1996"	NA
"NEW MEXICO"	"1996"	0.0699358634335496
"NEW YORK"	"1996"	NA
"NORTH CAROLINA"	"1996"	0.238985744500341
"NORTH DAKOTA"	"1996"	NA
"OHIO"	"1996"	0.0177891201207668
"OKLAHOMA"	"1996"	NA
"OREGON"	"1996"	0.0307966065835138
"PENNSYLVANIA"	"1996"	0.0981959441147243
"RHODE ISLAND"	"1996"	NA
"SOUTH CAROLINA"	"1996"	NA
"SOUTH DAKOTA"	"1996"	NA
"TENNESSEE"	"1996"	0.0184616191246128
"TEXAS"	"1996"	0.0775580907514459
"UTAH"	"1996"	4.69057667980673
"VERMONT"	"1996"	NA
"VIRGINIA"	"1996"	NA
"WASHINGTON"	"1996"	0.807935289051418
"WEST VIRGINIA"	"1996"	NA
"WISCONSIN"	"1996"	NA
"WYOMING"	"1996"	0.204847931138319
"ALABAMA"	"1997"	0.978843920074131
"ARIZONA"	"1997"	0.346008788623231
"ARKANSAS"	"1997"	0.0633313559876631
"CALIFORNIA"	"1997"	0.215477370104854
"COLORADO"	"1997"	0.721699487817339
"CONNECTICUT"	"1997"	NA
"DELAWARE"	"1997"	NA
"DISTRICT OF COLUMBIA"	"1997"	0.266139001739218
"FLORIDA"	"1997"	0.0526790455399813
"GEORGIA"	"1997"	NA
"IDAHO"	"1997"	0.664712739465842
"ILLINOIS"	"1997"	0.134334866933758
"INDIANA"	"1997"	NA
"IOWA"	"1997"	0.651190049816039
"KANSAS"	"1997"	NA
"KENTUCKY"	"1997"	NA
"LOUISIANA"	"1997"	NA
"MAINE"	"1997"	0.0642461088541096
"MARYLAND"	"1997"	0.484747140379669
"MASSACHUSETTS"	"1997"	3.6659988173169
"MICHIGAN"	"1997"	0.0713626629120391
"MINNESOTA"	"1997"	0.314901782134152
"MISSISSIPPI"	"1997"	0.0729768136243333
"MISSOURI"	"1997"	0.0720200619084452
"MONTANA"	"1997"	NA
"NEBRASKA"	"1997"	0.0840742375517582
"NEVADA"	"1997"	0.0130602436388451
"NEW HAMPSHIRE"	"1997"	0.279845933862915
"NEW JERSEY"	"1997"	NA
"NEW MEXICO"	"1997"	0.0375203427258186
"NEW YORK"	"1997"	NA
"NORTH CAROLINA"	"1997"	0.0592972797965866
"NORTH DAKOTA"	"1997"	0.0566860003718602
"OHIO"	"1997"	0.301489081173896
"OKLAHOMA"	"1997"	NA
"OREGON"	"1997"	0.0907905129966619
"PENNSYLVANIA"	"1997"	0.114493072923746
"RHODE ISLAND"	"1997"	0.487636940643856
"SOUTH CAROLINA"	"1997"	0.0518175524704536
"SOUTH DAKOTA"	"1997"	1.20931494995452
"TENNESSEE"	"1997"	0.0545530622179493
"TEXAS"	"1997"	0.0202630991184184
"UTAH"	"1997"	0.0471746177912467
"VERMONT"	"1997"	0.863939361414096
"VIRGINIA"	"1997"	0.334874313298361
"WASHINGTON"	"1997"	0.246707033811375
"WEST VIRGINIA"	"1997"	0.018988977468249
"WISCONSIN"	"1997"	NA
"WYOMING"	"1997"	0.61293163156271
"ALABAMA"	"1998"	NA
"ARIZONA"	"1998"	0.304612325604684
"ARKANSAS"	"1998"	NA
"CALIFORNIA"	"1998"	0.00303143522542889
"COLORADO"	"1998"	NA
"CONNECTICUT"	"1998"	NA
"DELAWARE"	"1998"	NA
"DISTRICT OF COLUMBIA"	"1998"	NA
"FLORIDA"	"1998"	0.0258288493912689
"GEORGIA"	"1998"	0.0127169253119716
"IDAHO"	"1998"	0.0081487326235407
"ILLINOIS"	"1998"	0.0166697783586269
"INDIANA"	"1998"	NA
"IOWA"	"1998"	0.0798511574425271
"KANSAS"	"1998"	NA
"KENTUCKY"	"1998"	NA
"LOUISIANA"	"1998"	0.0225207776694779
"MAINE"	"1998"	NA
"MARYLAND"	"1998"	NA
"MASSACHUSETTS"	"1998"	NA
"MICHIGAN"	"1998"	0.0304632175940922
"MINNESOTA"	"1998"	NA
"MISSISSIPPI"	"1998"	NA
"MISSOURI"	"1998"	NA
"MONTANA"	"1998"	NA
"NEBRASKA"	"1998"	NA
"NEVADA"	"1998"	NA
"NEW HAMPSHIRE"	"1998"	NA
"NEW JERSEY"	"1998"	NA
"NEW MEXICO"	"1998"	NA
"NEW YORK"	"1998"	NA
"NORTH CAROLINA"	"1998"	NA
"NORTH DAKOTA"	"1998"	NA
"OHIO"	"1998"	NA
"OKLAHOMA"	"1998"	NA
"OREGON"	"1998"	NA
"PENNSYLVANIA"	"1998"	NA
"RHODE ISLAND"	"1998"	NA
"SOUTH CAROLINA"	"1998"	NA
"SOUTH DAKOTA"	"1998"	NA
"TENNESSEE"	"1998"	NA
"TEXAS"	"1998"	NA
"UTAH"	"1998"	NA
"VERMONT"	"1998"	NA
"VIRGINIA"	"1998"	NA
"WASHINGTON"	"1998"	NA
"WEST VIRGINIA"	"1998"	NA
"WISCONSIN"	"1998"	NA
"WYOMING"	"1998"	NA
"ALABAMA"	"1999"	NA
"ARIZONA"	"1999"	0.0377093813398897
"ARKANSAS"	"1999"	0.0199051598752583
"CALIFORNIA"	"1999"	0.00597029111497694
"COLORADO"	"1999"	NA
"CONNECTICUT"	"1999"	NA
"DELAWARE"	"1999"	NA
"DISTRICT OF COLUMBIA"	"1999"	NA
"FLORIDA"	"1999"	NA
"GEORGIA"	"1999"	NA
"IDAHO"	"1999"	NA
"ILLINOIS"	"1999"	NA
"INDIANA"	"1999"	NA
"IOWA"	"1999"	NA
"KANSAS"	"1999"	NA
"KENTUCKY"	"1999"	NA
"LOUISIANA"	"1999"	NA
"MAINE"	"1999"	NA
"MARYLAND"	"1999"	NA
"MASSACHUSETTS"	"1999"	NA
"MICHIGAN"	"1999"	NA
"MINNESOTA"	"1999"	NA
"MISSISSIPPI"	"1999"	NA
"MISSOURI"	"1999"	0.0353555781202712
"MONTANA"	"1999"	NA
"NEBRASKA"	"1999"	NA
"NEVADA"	"1999"	NA
"NEW HAMPSHIRE"	"1999"	NA
"NEW JERSEY"	"1999"	NA
"NEW MEXICO"	"1999"	NA
"NEW YORK"	"1999"	NA
"NORTH CAROLINA"	"1999"	NA
"NORTH DAKOTA"	"1999"	NA
"OHIO"	"1999"	NA
"OKLAHOMA"	"1999"	NA
"OREGON"	"1999"	NA
"PENNSYLVANIA"	"1999"	NA
"RHODE ISLAND"	"1999"	NA
"SOUTH CAROLINA"	"1999"	NA
"SOUTH DAKOTA"	"1999"	NA
"TENNESSEE"	"1999"	NA
"TEXAS"	"1999"	0.0194569374196793
"UTAH"	"1999"	0.0907654339813078
"VERMONT"	"1999"	NA
"VIRGINIA"	"1999"	2.81139043101923
"WASHINGTON"	"1999"	NA
"WEST VIRGINIA"	"1999"	NA
"WISCONSIN"	"1999"	NA
"WYOMING"	"1999"	NA
"ALABAMA"	"2000"	NA
"ARIZONA"	"2000"	NA
"ARKANSAS"	"2000"	0.0193776443217883
"CALIFORNIA"	"2000"	0.00294221689040216
"COLORADO"	"2000"	0.0231111222044498
"CONNECTICUT"	"2000"	NA
"DELAWARE"	"2000"	NA
"DISTRICT OF COLUMBIA"	"2000"	NA
"FLORIDA"	"2000"	0.0311574720447371
"GEORGIA"	"2000"	NA
"IDAHO"	"2000"	NA
"ILLINOIS"	"2000"	0.0492459945770311
"INDIANA"	"2000"	NA
"IOWA"	"2000"	0.153913639057125
"KANSAS"	"2000"	0.0742478415224371
"KENTUCKY"	"2000"	NA
"LOUISIANA"	"2000"	NA
"MAINE"	"2000"	NA
"MARYLAND"	"2000"	NA
"MASSACHUSETTS"	"2000"	NA
"MICHIGAN"	"2000"	0.0100477771804932
"MINNESOTA"	"2000"	0.0202687966739715
"MISSISSIPPI"	"2000"	NA
"MISSOURI"	"2000"	NA
"MONTANA"	"2000"	NA
"NEBRASKA"	"2000"	NA
"NEVADA"	"2000"	0.0494950637335562
"NEW HAMPSHIRE"	"2000"	0.0355845672578568
"NEW JERSEY"	"2000"	NA
"NEW MEXICO"	"2000"	NA
"NEW YORK"	"2000"	NA
"NORTH CAROLINA"	"2000"	NA
"NORTH DAKOTA"	"2000"	NA
"OHIO"	"2000"	0.0176001446027881
"OKLAHOMA"	"2000"	NA
"OREGON"	"2000"	NA
"PENNSYLVANIA"	"2000"	NA
"RHODE ISLAND"	"2000"	NA
"SOUTH CAROLINA"	"2000"	NA
"SOUTH DAKOTA"	"2000"	NA
"TENNESSEE"	"2000"	NA
"TEXAS"	"2000"	NA
"UTAH"	"2000"	0.0891066258795938
"VERMONT"	"2000"	NA
"VIRGINIA"	"2000"	0.328074302267978
"WASHINGTON"	"2000"	NA
"WEST VIRGINIA"	"2000"	NA
"WISCONSIN"	"2000"	NA
"WYOMING"	"2000"	NA
"ALABAMA"	"2001"	NA
"ARIZONA"	"2001"	0.0743060465430784
"ARKANSAS"	"2001"	NA
"CALIFORNIA"	"2001"	0.0290027760877216
"COLORADO"	"2001"	NA
"CONNECTICUT"	"2001"	0.0291304417485839
"DELAWARE"	"2001"	NA
"DISTRICT OF COLUMBIA"	"2001"	NA
"FLORIDA"	"2001"	NA
"GEORGIA"	"2001"	0.0238747872458022
"IDAHO"	"2001"	0.00800740204244804
"ILLINOIS"	"2001"	NA
"INDIANA"	"2001"	NA
"IOWA"	"2001"	NA
"KANSAS"	"2001"	0.0370074037011845
"KENTUCKY"	"2001"	0.0983252264184151
"LOUISIANA"	"2001"	NA
"MAINE"	"2001"	NA
"MARYLAND"	"2001"	0.0744228831015588
"MASSACHUSETTS"	"2001"	0.155558251898588
"MICHIGAN"	"2001"	NA
"MINNESOTA"	"2001"	0.0802762143985024
"MISSISSIPPI"	"2001"	NA
"MISSOURI"	"2001"	0.105152692224379
"MONTANA"	"2001"	NA
"NEBRASKA"	"2001"	NA
"NEVADA"	"2001"	NA
"NEW HAMPSHIRE"	"2001"	NA
"NEW JERSEY"	"2001"	0.0545943909722715
"NEW MEXICO"	"2001"	NA
"NEW YORK"	"2001"	NA
"NORTH CAROLINA"	"2001"	NA
"NORTH DAKOTA"	"2001"	NA
"OHIO"	"2001"	NA
"OKLAHOMA"	"2001"	NA
"OREGON"	"2001"	0.173013523602072
"PENNSYLVANIA"	"2001"	0.01626152433903
"RHODE ISLAND"	"2001"	NA
"SOUTH CAROLINA"	"2001"	NA
"SOUTH DAKOTA"	"2001"	NA
"TENNESSEE"	"2001"	NA
"TEXAS"	"2001"	0.0046905146817331
"UTAH"	"2001"	NA
"VERMONT"	"2001"	0.0138920493301115
"VIRGINIA"	"2001"	0.326678350862349
"WASHINGTON"	"2001"	0.217183490980704
"WEST VIRGINIA"	"2001"	NA
"WISCONSIN"	"2001"	NA
"WYOMING"	"2001"	NA
