"","BusStopCode","RoadName","Description","Latitude","Longitude"
"1426","27129","Jln Bahar","Opp Nanyang Ave",1.35733217246828,103.695160419861
"1427","27131","Jurong West St 91","Blk 932",1.34193999997072,103.688529721972
"1428","27139","Jurong West St 91","Blk 934",1.34202746082141,103.688981543513
"1429","27141","Jurong West St 91","Blk 920",1.33970402062244,103.687673627164
"1430","27149","Jurong West St 91","Juying Pr Sch",1.33906525108364,103.688757958671
"1431","27159","Jurong West St 92","Blk 924",1.34033777802121,103.690051388987
"1432","27169","Nanyang Ave","Bef Jln Bahar",1.35693103245165,103.694244642542
"1433","27171","Nanyang Ave","Bef Lor Danau",1.35604565059158,103.691682544832
"1434","27179","Nanyang Ave","Aft Lor Danau",1.35618418171977,103.691782577312
"1435","27181","Nanyang Ave","PUB Sub-Stn",1.35587588807417,103.689036206381
"1436","27189","Nanyang Ave","Opp PUB Sub-Stn",1.35607204234326,103.689039216903
"1437","27199","Nanyang Ave","Hall 11",1.35434216792763,103.686857549383
"1438","27209","Nanyang Ave","Hall 8",1.35150701703353,103.685692343311
"1439","27211","Nanyang Dr","Lee Wee Nam Lib",1.34793140650697,103.680500664978
"1440","27219","Nanyang Dr","Blk 2",1.34793269501118,103.680252400169
"1441","27221","Nanyang Dr","Sch Of CEE",1.34623151653928,103.678517637273
"1442","27231","Nanyang Dr","Sch Of Comm And Info",1.34207972361937,103.679222715938
"1443","27241","Nanyang Dr","Hall 7",1.33998726585628,103.68089382457
"1444","27251","Nanyang Dr","Innovation Ctr",1.34228305598254,103.683716943981
"1445","27261","Nanyang Dr","Hall 4",1.34383372710626,103.686865124141
"1446","27271","Jurong West St 91","Blk 962",1.34203320276087,103.691368103035
"1447","27279","Jurong West St 91","Blk 953",1.34214046169311,103.691207170484
"1448","27281","Lien Ying Chow Dr","Hall 1",1.34565500002282,103.687805556025
"1449","27291","Lien Ying Chow Dr","Opp Hall 6",1.34772267411254,103.686499291452
"1450","27301","Pioneer Rd Nth","Blk 978",1.34047664427642,103.694374047219
"1451","27309","Pioneer Rd Nth","Blk 705",1.34101574170309,103.694305812264
"1452","27311","Nanyang Dr","Hall 2",1.34902211051484,103.685392850589
"1453","27321","Pioneer Rd Nth","Blk 949",1.34403944399659,103.691730833001
"1454","27329","Pioneer Rd Nth","Blk 840",1.34404250003243,103.691864999998
"1455","27331","Jurong West St 72","West Grove Pr Sch",1.34537305600812,103.69941138898
"1456","27341","Jurong West St 72","Blk 729",1.34663703411498,103.697788197933
"1457","27349","Jurong West St 72","Blk 745",1.34680805601666,103.697818055983
"1458","27351","Jurong West Ave 5","Blk 715",1.34423200986065,103.696131706226
"1459","27359","Jurong West Ave 5","Blk 817",1.34441434989381,103.696013689071
"1460","27361","Jurong West Ave 5","Blk 710",1.34294490356227,103.694522380843
"1461","27369","Jurong West Ave 5","Blk 834",1.34285373346865,103.694103956249
"1462","27371","Jurong West St 75","Opp Blk 755",1.34751384306624,103.700994411555
"1463","27379","Jurong West St 75","Blk 755",1.34805042142493,103.700873851751
"1464","27381","Jurong West St 75","Blk 749",1.3481478303518,103.698638345231
"1465","27389","Jurong West St 75","Gek Poh Shop Ctr",1.34845180903204,103.69810437814
"1466","27391","Jurong West St 82","Blk 857",1.34842706557746,103.696311989904
"1467","27399","Jurong West St 82","Bet Blks 859/860",1.34866469760279,103.696403677193
"1468","27401","Jurong West St 81","Pioneer Sec Sch",1.34736600563095,103.694137959055
"1469","27409","Jurong West St 81","Blk 821",1.34719000000045,103.694167499972
"1470","27411","Jurong West St 81","Blk 844A CP",1.34590833297224,103.692737499981
"1471","27419","Jurong West St 81","Blk 827",1.34575472199235,103.692820000002
"1472","27421","Jurong West St 71","Blk 701",1.3428341669778,103.695363610969
"1473","27429","Jurong West St 71","Blk 711",1.34286500004293,103.695558055554
"1474","27431","Jurong West Ave 5","Blk 762",1.34946527300866,103.697346306141
"1475","27439","Jurong West Ave 5","Blk 861",1.34941077845235,103.697117138319
"1476","27441","Jurong West Ave 5","Bet Blks 757/758",1.35032868767666,103.700793274838
"1477","27449","Jurong West Ave 5","Aft Westwood Ave",1.35053242519874,103.701078958592
"1478","27451","Jurong West Ave 3","Bet Blks 272D/271A",1.35128613677034,103.704150556912
"1479","27459","Jurong West Ave 3","Blk 273B",1.35145070001383,103.703990356104
"1480","27461","Jurong West Ave 3","Opp Blk 276B",1.35293305775698,103.705128621472
"1481","27469","Jurong West Ave 3","Blk 276B",1.35307192192765,103.70486709831
"1482","27471","Jurong West St 23","Corporation Pr Sch",1.35216655807357,103.707824781356
"1483","27479","Jurong West St 23","Opp Corporation Pr Sch",1.3518923433776,103.708182617674
"1484","27501","Jurong West St 93","NTUC Health Nursing Home",1.34096783594629,103.691677733266
"1485","27509","Jurong West St 93","Bef Yunnan Cres",1.34043647212319,103.69135819976
"1486","27511","Jurong West St 93","Blk 974",1.33925202251324,103.693105737635
"1487","27519","Jurong West St 93","Opp Blk 974",1.34004285535929,103.692924048196
"1488","27521","Jurong West St 93","Blk 986 CP",1.3368089664846,103.694061744216
"1489","27529","Jurong West St 93","Opp Blk 987A",1.33629804819426,103.694062951803
"1490","27531","Jurong West St 91","Blk 918",1.34052795177305,103.686973048197
"1491","27539","Jurong West St 91","Opp Blk 918",1.34071614464901,103.686892337486
"1492","28008","Jurong East St 13","Jurong East Int",1.33512040815478,103.742036809775
"1493","28009","Jurong Gateway Rd","Jurong East Temp Int",1.3334081875974,103.741542492462
"1494","28011","C'wealth Ave West","Aft ITE West (Clementi)",1.32425805601593,103.759147221999
"1495","28019","C'wealth Ave West","Aft Toh Tuck Ave",1.32492720506757,103.75894333174
"1496","28021","Boon Lay Way","Aft Toh Tuck Ave",1.32615808379173,103.755450222416
"1497","28029","Boon Lay Way","Bef Toh Tuck Ave",1.32688998200812,103.754360276685
"1498","28031","Boon Lay Way","Bef The Synergy",1.32790100001681,103.751014999967
"1499","28039","Boon Lay Way","Aft Boon Lay Sub Stn",1.3280750000324,103.751408332974
"1500","28041","Boon Lay Way","The Synergy",1.33008349967851,103.748283663323
"1501","28049","Boon Lay Way","Opp The Synergy",1.33069921313648,103.748103412435
"1502","28051","Boon Lay Way","Big Box",1.33228999677029,103.745740023718
"1503","28059","Boon Lay Way","Ng Teng Fong General Hosp",1.33260638902834,103.745807221972
"1504","28061","Boon Lay Way","Jurong East Stn/Int",1.33596390763107,103.742548137096
"1505","28069","Boon Lay Way","Blk 203",1.33644240098532,103.742557373414
"1506","28071","Boon Lay Way","Blk 105",1.33765035288669,103.739042429613
"1507","28079","Boon Lay Way","Blk 210",1.33839906637569,103.738600902709
"1508","28081","Boon Lay Way","Blk 112",1.33950830792818,103.736647646651
"1509","28089","Boon Lay Way","Bef Yuhua CC",1.34016358625469,103.736346388316
"1510","28091","Boon Lay Way","Lakeside Stn",1.34425795644531,103.720124877254
"1511","28099","Boon Lay Way","Opp Lakeside Stn",1.34432009933148,103.719298321476
"1512","28101","Toh Tuck Ave","Opp SMRT Ulu Pandan Depot",1.33312436803086,103.759056174355
"1513","28109","Toh Tuck Ave","SMRT Ulu Pandan Depot",1.33327344230787,103.759331797141
"1514","28111","Jurong Rd","Aft Bt Batok Rd",1.34782896282217,103.735854436589
"1515","28119","Jurong Rd","Bef Bt Batok Rd",1.34785060542116,103.736055337601
"1516","28121","Jurong Rd","Opp Track 18",1.35032065526174,103.733395970026
"1517","28129","Jurong Rd","Aft Track 18",1.35031883853044,103.733743054652
"1518","28131","Jurong Rd","Bef Track 22",1.35278565732347,103.730503906299
"1519","28139","Jurong Rd","Aft Track 22",1.35311302520987,103.730442523938
"1520","28141","Jurong Rd","Aft Track 22",1.35399777798868,103.728572499972
"1521","28149","Jurong Rd","Bef Track 22",1.35405977108138,103.729120555803
"1522","28151","Jurong Rd","Bef Hong Kah Circle",1.35582600662483,103.721474630709
"1523","28159","Jurong Rd","Aft Hong Kah Circle",1.35598754660164,103.721384516275
"1524","28161","Jurong Rd","Bef Hong Kah Flyover",1.35600421192942,103.719278437168
"1525","28169","Jurong Rd","Aft Hong Kah Flyover",1.35616202214588,103.719496038693
"1526","28181","Toh Tuck Ave","Opp Ulu Pandan R.I. Plant",1.32996642498284,103.758198016927
"1527","28189","Toh Tuck Ave","Ulu Pandan R.I. Plant",1.32992124735954,103.758506038279
"1528","28201","Jurong Gateway Rd","Opp The JTC Summit",1.33205706208933,103.741850487335
"1529","28211","Jurong Gateway Rd","Opp Blk 135",1.33418677275445,103.740706807003
"1530","28221","Jurong Town Hall Rd","Opp Intl Business Pk",1.32761805004,103.744941731016
"1531","28229","Jurong Town Hall Rd","German Ctr",1.32536675242565,103.745931859184
"1532","28231","Jurong Town Hall Rd","Jurong Town Hall",1.32986201071411,103.742481837263
"1533","28239","Jurong Town Hall Rd","Opp Jurong Town Hall",1.32980442518564,103.743071451729
"1534","28241","Jurong Town Hall Rd","Opp Jurong East Lib",1.33175858461326,103.739574859278
"1535","28249","Jurong Town Hall Rd","Jurong East Lib",1.33212287290362,103.73979174224
"1536","28251","Jurong Town Hall Rd","S'pore Science Ctr",1.33382805600325,103.736988332977
"1537","28259","Jurong Town Hall Rd","Opp S'pore Science Ctr",1.33415472196842,103.736988332986
"1538","28261","Jurong Town Hall Rd","Aft S'pore Science Ctr",1.33614236992322,103.734898783449
"1539","28269","Jurong Town Hall Rd","Blk 118",1.33653242651923,103.734992800225
"1540","28271","Jurong Town Hall Rd","Opp Blk 114",1.33899259685337,103.733905751211
"1541","28279","Jurong Town Hall Rd","Blk 114",1.33948295480474,103.734236533693
"1542","28281","Jurong Town Hall Rd","Parc Oasis",1.3420603281321,103.735375481322
"1543","28289","Jurong Town Hall Rd","Blk 228",1.34238972202327,103.735988889011
"1544","28291","Jurong Town Hall Rd","Blk 303",1.34446090409168,103.7363830304
"1545","28299","Jurong Town Hall Rd","Blk 253",1.34438323067917,103.736670272242
"1546","28301","Jurong Gateway Rd","Blk 131",1.33473899929823,103.740303015995
"1547","28309","Jurong Town Hall Rd","Intl Business Pk",1.32628627629778,103.745784904146
"1548","28311","Jurong East Ctrl","Blk 209",1.33825277511898,103.741083519052
"1549","28319","Jurong East Ctrl","Blk 207",1.33862623918679,103.741733137345
"1550","28321","Jurong East Ave 1","Blk 239",1.34127166427214,103.740903139083
"1551","28329","Jurong East Ave 1","Blk 246",1.3414709231345,103.740435716704
"1552","28331","Jurong East Ave 1","Blk 229",1.34204392869092,103.738049268721
"1553","28339","Jurong East Ave 1","Blk 252",1.34270510558579,103.737375177478
"1554","28341","Boon Lay Way","Chinese Gdn Stn",1.34247027799798,103.73271277802
"1555","28349","Boon Lay Way","Opp Chinese Gdn Stn",1.34255113741933,103.733185140556
"1556","28351","Boon Lay Way","Opp Blk 350",1.343615278018,103.731055833015
"1557","28359","Boon Lay Way","Blk 350",1.34388722199927,103.731199444032
"1558","28361","Boon Lay Way","Jurong Lake",1.34418881822068,103.727487806025
"1559","28369","Boon Lay Way","Opp Jurong Lake",1.34449722197147,103.727471388997
"1560","28371","Boon Lay Way","Bef Jurong West St 51",1.34487972199034,103.724091943999
"1561","28379","Boon Lay Way","Aft Jurong West St 51",1.34513639882838,103.724261317053
"1562","28381","Jurong West St 51","Blk 515",1.34626967118054,103.721296041361
"1563","28389","Jurong West St 51","Opp Blk 515",1.34646209983221,103.721472315519
"1564","28391","Jurong West St 51","Blk 501",1.34978093237085,103.71937165972
"1565","28399","Jurong West St 51","Blk 458",1.34974947213063,103.719648210946
"1566","28401","Jurong West Ave 1","Blk 502",1.3506545513673,103.718614015135
"1567","28409","Jurong West Ave 1","Blk 454",1.35081149361542,103.717937690872
"1568","28411","Jurong West St 52","Blk 526",1.34805444396931,103.717617500019
"1569","28421","Jurong West St 52","Blk 517",1.34591586108958,103.719345710868
"1570","28431","Jurong East Ctrl","Blk 134",1.33449626498358,103.738815575856
"1571","28439","Jurong East Ctrl","Blk 124",1.33451434015094,103.738574981678
"1572","28441","Jurong East Ctrl","Seventh-Day Advent Ch",1.33576638902918,103.738849166981
"1573","28449","Jurong East Ctrl","Bef Seventh-Day Advent Ch",1.33618166701348,103.73944500003
"1574","28451","Jurong East Ave 1","Parc Oasis",1.34394189080479,103.734659981586
"1575","28459","Jurong East Ave 1","Opp Parc Oasis",1.34440772894012,103.734315287033
"1576","28461","Jurong East Ave 1","Blk 347",1.345332402809,103.732053836572
"1577","28469","Jurong East Ave 1","Blk 316",1.34612717332075,103.731933136378
"1578","28471","Jurong East St 32","Opp Blk 311",1.34811145616559,103.73224640617
"1579","28481","Jurong East St 32","Blk 306",1.34618139069958,103.734215915772
"1580","28491","Jurong East Ave 1","Opp Jurong Polyclinic",1.34905596073619,103.730786330642
"1581","28499","Jurong East Ave 1","Jurong Polyclinic",1.34963044051902,103.730461997333
"1582","28501","Jurong West Ave 1","Blk 490",1.34980328426271,103.727377698353
"1583","28509","Jurong West Ave 1","Blk 422",1.35003470887569,103.726540097508
"1584","28511","Jurong West Ave 1","Blk 463",1.35063596491215,103.723723609026
"1585","28519","Jurong West Ave 1","Blk 425",1.35058416759245,103.724524927761
"1586","28521","Jurong West Ave 1","Blk 457",1.35097548065061,103.721200423691
"1587","28529","Jurong West Ave 1","Blk 441",1.35117921308914,103.720651149277
"1588","28531","Jurong West Ave 1","Blk 536",1.35006115514965,103.716529404467
"1589","28539","Jurong West Ave 1","Blk 538",1.34975477386966,103.715423934248
"1590","28541","Jurong West St 42","Blk 551",1.35235805602121,103.717260000033
"1591","28551","Jurong West St 42","Aft Blk 553",1.35309201855261,103.719939987522
"1592","28561","Jurong West St 42","Blk 402",1.35318546958489,103.722324293598
"1593","28571","Jurong West St 42","Blk 416",1.35242067621829,103.725422933054
"1594","28581","Jurong West St 41","Blk 491",1.34925114010527,103.725705649024
"1595","28591","Jurong West St 41","Opp Blk 481",1.34645638903065,103.725382499986
"1596","28601","Jurong West St 41","Yuhua Sec Sch",1.34733744665393,103.723167702079
"1597","28611","Jurong West St 41","Opp Blk 461",1.34927792310102,103.721067736574
"1598","28621","Jurong East Ctrl","Blk 241",1.34154348249683,103.74358012428
"1599","28629","Jurong East Ctrl","Blk 266",1.34195331167525,103.744249958127
"1600","28631","Toh Guan Rd","Opp Blk 288D",1.34053157728505,103.74418616294
"1601","28639","Toh Guan Rd","Blk 288E",1.34045649755771,103.743959968712
"1602","28641","Toh Guan Rd","Blk 284",1.33917889755759,103.746103205757
"1603","28649","Toh Guan Rd","Blk 286A",1.33901303401774,103.746034393011
"1604","28651","Toh Guan Rd","Opp IMM Bldg",1.33515192012369,103.747941882388
"1605","28659","Toh Guan Rd","IMM Bldg",1.33446189256828,103.747677825372
"1606","28661","Toh Guan Rd East","Opp Jurong East Warehse",1.33665522766949,103.749519995667
"1607","28669","Toh Guan Rd East","Jurong East Warehse",1.33644500000269,103.749355003172
"1608","28671","Toh Guan Rd East","Alliance Bldg",1.33715229988486,103.752263763566
"1609","28679","Toh Guan Rd East","Hitachi Elevator Bldg",1.33661449274468,103.751104569182
"1610","28681","Toh Guan Rd East","Toh Guan Ctr",1.33720242588623,103.754888897721
"1611","28689","Toh Guan Rd East","Opp Toh Guan Ctr",1.33727934409499,103.754409997865
"1612","28691","Toh Guan Rd East","Wang-Fu Ind Pte Ltd",1.33565242851513,103.75748934005
"1613","28699","Toh Guan Rd East","Opp Uni-Tech Ctr",1.33566850623054,103.757235015858
"1614","28701","Toh Tuck Link","Aft Old Toh Tuck Rd",1.33149833298375,103.757730000005
"1615","28709","Toh Tuck Link","Bef Old Toh Tuck Rd",1.331639972025,103.757344060539
"1616","29011","Penjuru Rd","Opp Sanmina-SCI",1.3085474999723,103.733621944018
"1617","29019","Penjuru Rd","Sanmina-SCI",1.30808999973571,103.733765867927
"1618","29021","Penjuru Rd","Aft Jln Buroh",1.31267499889159,103.734502316277
"1619","29029","Penjuru Rd","Opp Sunlight Timber",1.3136694444723,103.734970813669
"1620","29031","Penjuru Rd","S'pore Wood Ind",1.31653138767966,103.735386612013
"1621","29039","Penjuru Rd","Opp S'pore Wood Ind",1.31791472290937,103.735901518325
"1622","29041","Tg Penjuru","Ban Joo",1.30630499421009,103.736053705216
"1623","29049","Tg Penjuru","LTH Logistics",1.3059832127393,103.736686706516
"1624","29051","Jln Buroh","Opp Caltex S'pore",1.30462052831604,103.742849270233
"1625","29059","Jln Buroh","Caltex S'pore",1.3043728024167,103.742525002058
"1626","29069","Jln Buroh","Aft Pandan Rd",1.30296947780325,103.746072380055
"1627","29071","Pandan Rd","Gas Svc Intl",1.30422665161292,103.751793828789
"1628","29081","Pandan Rd","Franklin Offshore",1.30177859797596,103.752844333638
"1629","29089","Pandan Rd","Swanson Plastics",1.30146754204298,103.75270485878
"1630","29091","Pandan Rd","Opp Sia Huat",1.29941886215176,103.752543926266
"1631","29099","Pandan Rd","Ct S'pore",1.29938668393663,103.752071857429
"1632","29101","Pandan Rd","PPL Shipyard",1.29856077859667,103.749976665632
"1633","29109","Pandan Rd","Opp PPL Shipyard",1.29874917121117,103.749696183484
"1634","29111","Pandan Rd","Yeo & Son Investment",1.30002583301409,103.746851944007
"1635","29119","Pandan Rd","Comfortdelgro Engrg",1.30075962146214,103.74720096589
"1636","29121","Tg Penjuru","ECS Freight Svcs",1.30670185792468,103.739551305736
"1637","29129","Tg Penjuru","Chin Leong (CLP)",1.30639194302217,103.739491836797
"1638","29139","Pandan Ave","Opp Foh Foh Pte Ltd",1.30295846509397,103.751374483076
"1639","29149","Pandan Ave","Opp LP 4",1.30169278947484,103.748445510831
"1640","29159","Penjuru Rd","Aft Teban Gdns Cres",1.32532489846553,103.737505019853
"1641","30011","Old Choa Chu Kang Rd","Tengah Air Base",1.37367799480239,103.714225679423
"1642","30019","Old Choa Chu Kang Rd","Opp Tengah Air Base",1.37333306785344,103.713658447855
"1643","30021","Old Choa Chu Kang Rd","Opp Keat Hong Camp",1.3744419562273,103.717052343227
"1644","30029","Old Choa Chu Kang Rd","Keat Hong Camp",1.37415602765485,103.717096307307
"1645","30031","Old Choa Chu Kang Rd","Opp Army Logistics Base",1.37461935383489,103.719838659167
"1646","30039","Old Choa Chu Kang Rd","Army Logistics Base",1.37432162221947,103.719818838807
"1647","30041","Old Choa Chu Kang Rd","Opp Home Team Academy",1.37462014104762,103.721888152335
"1648","30049","Old Choa Chu Kang Rd","Home Team Academy",1.37431332163268,103.723836557791
"1649","30051","Old Choa Chu Kang Rd","Aft Track 14",1.37455576936144,103.725370547561
"1650","30059","Old Choa Chu Kang Rd","Opp Track 14",1.37439935176831,103.726143041981
"1651","30081","Brickland Rd","Opp Hai Inn See Tp",1.37727684686882,103.734313121107
"1652","30089","Brickland Rd","Aft Hai Inn See Tp",1.377159999987,103.734091666988
